Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
824734,"Dinosaurs Before Dark (Magic Tree House, #1)",Mary Pope Osborne,"Osborne, Mary Pope",Salvatore Murdocca,"=""0679824111""","=""9780679824114""",0,3.93,Random House,Paperback,68,1992,1992,,2019/06/21,,,read,,,,1,,,0,,,,,
87220,Loser,Jerry Spinelli,"Spinelli, Jerry",,"=""0060540745""","=""9780060540746""",0,3.74,HarperCollins,Mass Market Paperback,218,2002,2002,,2018/07/16,for-school,for-school (#22),read,,,,1,,,0,,,,,
38709,"Holes (Holes, #1)",Louis Sachar,"Sachar, Louis",,"=""0439244196""","=""9780439244190""",0,3.98,Scholastic,Paperback,233,2000,1998,,2019/01/17,for-school,for-school (#17),read,,,,1,,,0,,,,,
22232,"Stargirl (Stargirl, #1)",Jerry Spinelli,"Spinelli, Jerry",,"=""0439488400""","=""9780439488402""",0,3.76,Scholastic,Paperback,186,2002,2000,,2018/07/16,for-school,for-school (#8),read,,,,1,,,0,,,,,
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",Sylvère Monod,"=""0142437204""","=""9780142437209""",0,4.13,Penguin,Paperback,532,2003,1847,,2018/12/25,"to-read, classics, libby","to-read (#89), classics (#1), libby (#44)",to-read,,,,0,,,0,,,,,
28257707,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,"Manson, Mark",,"=""""","=""""",0,3.92,Harper,ebook,224,2016,2016,,2018/12/20,"to-read, nonfiction, libby","to-read (#87), nonfiction (#2), libby (#28)",to-read,,,,0,,,0,,,,,
38447,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",0,4.12,Anchor Books,Paperback,314,1998,1985,,2018/07/12,"to-read, classics, libby","to-read (#51), classics (#4), libby (#25)",to-read,,,,0,,,0,,,,,
22609341,Come as You Are: The Surprising New Science that Will Transform Your Sex Life,Emily Nagoski,"Nagoski, Emily",,"=""1476762090""","=""9781476762098""",0,4.26,Simon  Schuster,Paperback,400,2015,2015,,2019/03/30,"to-read, nonfiction","to-read (#126), nonfiction (#5)",to-read,,,,0,,,0,,,,,
1934,Little Women,Louisa May Alcott,"Alcott, Louisa May",,"=""0451529308""","=""9780451529305""",0,4.11,Signet Classics,Paperback,449,2004,1869,,2019/02/04,"to-read, classics","to-read (#111), classics (#9)",to-read,,,,0,,,0,,,,,
6185,Wuthering Heights,Emily Brontë,"Brontë, Emily","Richard J. Dunn, Charlotte Brontë, Robert Heindel, Sőtér István","=""""","=""""",0,3.87,Norton,Paperback,464,2002,1847,,2019/02/04,"to-read, classics","to-read (#110), classics (#8)",to-read,,,,0,,,0,,,,,
33584818,The Secrets She Keeps,Michael Robotham,"Robotham, Michael",,"=""1501170317""","=""9781501170317""",0,4.02,Scribner,Hardcover,352,2017,2017,,2017/12/18,"to-read, judging-a-book-by-its-cover","to-read (#41), judging-a-book-by-its-cover (#4)",to-read,,,,0,,,0,,,,,
16489807,Twist and Shout,Gabriel (AO3),"(AO3), Gabriel",Standbyme,"=""""","=""""",0,4.65,Self Published on AO3,ebook,196,2012,2012,,2017/07/10,,,read,,,,1,,,0,,,,,
7939759,"This Isn't What It Looks Like (Secret, #4)",Pseudonymous Bosch,"Bosch, Pseudonymous",Gilbert Ford,"=""0316076252""","=""9780316076258""",0,4.30,"Little, Brown Books for Young Readers",Hardcover,423,2010,2010,,2019/01/17,,,read,,,,1,,,0,,,,,
6464094,"This Book Is Not Good for You (Secret, #3)",Pseudonymous Bosch,"Bosch, Pseudonymous",Gilbert Ford,"=""031604086X""","=""9780316040860""",0,4.29,"Little, Brown Books for Young Readers",Hardcover,394,2009,2009,,2019/01/17,,,read,,,,1,,,0,,,,,
3359940,"If You're Reading This, It's Too Late (Secret, #2)",Pseudonymous Bosch,"Bosch, Pseudonymous",Gilbert Ford,"=""0316113670""","=""9780316113670""",0,4.23,"Little, Brown Books for Young Readers",Hardcover,385,2008,2008,,2019/01/17,,,read,,,,1,,,0,,,,,
1099301,"The Name of This Book Is Secret (Secret, #1)",Pseudonymous Bosch,"Bosch, Pseudonymous",Gilbert Ford,"=""0316113662""","=""9780316113663""",0,4.06,"Little, Brown Books for Young Readers",Hardcover,364,2007,2007,,2019/01/17,,,read,,,,1,,,0,,,,,
7640261,Sex at Dawn: The Prehistoric Origins of Modern Sexuality,Christopher  Ryan,"Ryan, Christopher",Cacilda Jethá,"=""0061707803""","=""9780061707803""",0,3.96,HarperCollins,Hardcover,400,2010,2010,,2018/08/02,"to-read, nonfiction","to-read (#54), nonfiction (#3)",to-read,,,,0,,,0,,,,,
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""""","=""""",0,4.27,Modern Library,Paperback,279,2000,1813,,2018/12/25,"to-read, classics","to-read (#88), classics (#2)",to-read,,,,0,,,0,,,,,
6654104,Percy Jackson & the Olympians:  The Ultimate Guide,Rick Riordan,"Riordan, Rick",Mary-Jane Knight,"=""1423121716""","=""9781423121718""",0,4.09,Disney-Hyperion Books,Hardcover,150,2010,2010,,2017/10/15,,,read,,,,1,,,0,,,,,
78411,"The Bad Beginning (A Series of Unfortunate Events, #1)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0439206472""","=""9780439206471""",0,3.96,"Scholastic, Inc.",Paperback,176,1999,1999,,2017/04/23,to-reread,to-reread (#4),read,,,,1,,,0,,,,,
668710,Magic and Other Misdemeanors (The Sisters Grimm #5),Michael Buckley,"Buckley, Michael",Peter Ferguson,"=""0810993589""","=""9780810993587""",0,4.31,Harry N. Abrams,Hardcover,304,2007,2007,,2017/08/16,,,read,,,,1,,,0,,,,,
488450,"The Salamander Spell (The Tales of the Frog Princess, #5)",E.D. Baker,"Baker, E.D.",,"=""1599900181""","=""9781599900186""",0,3.99,Bloomsbury USA Childrens,Hardcover,256,2007,2007,,2017/09/13,,,read,,,,1,,,0,,,,,
65094,"No Place for Magic (The Tales of the Frog Princess, #4)",E.D. Baker,"Baker, E.D.",,"=""1582346542""","=""9781582346540""",0,4.14,Bloomsbury Children's Books,Hardcover,250,2006,2006,,2017/09/13,,,read,,,,1,,,0,,,,,
539112,Once Upon a Curse,E.D. Baker,"Baker, E.D.",,"=""1582349118""","=""9781582349114""",0,4.07,Bloomsbury Children's Books,Paperback,256,2006,2004,,2017/09/13,,,read,,,,1,,,0,,,,,
65093,Dragon's Breath,E.D. Baker,"Baker, E.D.",,"=""1582346666""","=""9781582346663""",0,4.05,Bloomsbury Children's Books,Paperback,304,2005,2003,,2017/09/13,,,read,,,,1,,,0,,,,,
13436373,Drama,Raina Telgemeier,"Telgemeier, Raina",Gurihiru,"=""0545326990""","=""9780545326995""",0,4.20,Graphix,Paperback,238,2012,2012,,2017/09/13,,,read,,,,1,,,0,,,,,
11254250,"Cabin Fever (Diary of a Wimpy Kid, #6)",Jeff Kinney,"Kinney, Jeff",,"=""1419702238""","=""9781419702235""",0,4.24,Amulet Books,Hardcover,224,2011,2011,,2017/08/18,,,read,,,,1,,,0,,,,,
35594963,Harry Potter and the Cursed Child - Parts One and Two: The Official Playscript of the Original West End Production,John Tiffany,"Tiffany, John","J.K. Rowling, Jack Thorne","=""""","=""""",1,3.56,Pottermore Publishing,Kindle Edition,336,2017,2016,,2017/08/18,,,read,,,,0,,,0,,,,,
6050678,"Leviathan (Leviathan, #1)",Scott Westerfeld,"Westerfeld, Scott",Keith Thompson,"=""1416971734""","=""9781416971733""",0,3.90,Simon  Schuster Books for Young Readers,Hardcover,440,2009,2009,,2017/08/16,,,read,,,,1,,,0,,,,,
21411911,"Tales from a Not-So-Dorky Drama Queen (Dork Diaries, #9)",Rachel Renée Russell,"Russell, Rachel Renée",,"=""1442370246""","=""9781442370241""",0,4.35,Simon  Schuster Audio,Audiobook,,2015,2015,,2017/08/18,,,read,,,,1,,,0,,,,,
16074748,"Tales from a Not-So-Happy Heartbreaker (Dork Diaries, #6)",Rachel Renée Russell,"Russell, Rachel Renée",,"=""1442449632""","=""9781442449633""",0,4.37,Aladdin,Hardcover,368,2013,2013,,2017/08/18,,,read,,,,1,,,0,,,,,
13547289,"Tales from a Not-So-Smart Miss Know-It-All (Dork Diaries, #5)",Rachel Renée Russell,"Russell, Rachel Renée",,"=""1442449616""","=""9781442449619""",0,4.38,Aladdin,Hardcover,368,2012,2012,,2017/08/18,,,read,,,,1,,,0,,,,,
13545345,"Tales from a Not-So-Graceful Ice Princess (Dork Diaries, #4)",Rachel Renée Russell,"Russell, Rachel Renée",,"=""085707685X""","=""9780857076854""",0,4.34,Simon & Schuster UK,Hardcover,288,2012,2012,,2017/08/18,,,read,,,,1,,,0,,,,,
9635657,"Tales from a Not-So-Talented Pop Star (Dork Diaries, #3)",Rachel Renée Russell,"Russell, Rachel Renée",,"=""""","=""""",0,4.29,Aladdin,Kindle Edition,320,2011,2011,,2017/08/18,,,read,,,,1,,,0,,,,,
8274537,"Tales from a Not-So-Popular Party Girl (Dork Diaries, #2)",Rachel Renée Russell,"Russell, Rachel Renée",,"=""1416986561""","=""9781416986560""",0,4.24,Aladdin,ebook,288,2010,2010,,2017/08/18,,,read,,,,1,,,0,,,,,
6054449,"Tales from a Not-So-Fabulous Life (Dork Diaries, #1)",Rachel Renée Russell,"Russell, Rachel Renée",,"=""1416980067""","=""9781416980063""",0,4.13,Aladdin,Hardcover,327,2009,2009,,2017/08/18,,,read,,,,1,,,0,,,,,
7528717,The Wimpy Kid Movie Diary: How Greg Heffley Went Hollywood,Jeff Kinney,"Kinney, Jeff",,"=""0810996162""","=""9780810996168""",0,4.16,Amulet Books,Hardcover,199,2010,2010,,2017/08/18,,,read,,,,1,,,0,,,,,
13563669,"The Third Wheel (Diary of a Wimpy Kid, #7)",Jeff Kinney,"Kinney, Jeff",,"=""1419705849""","=""9781419705847""",0,4.21,Amulet Books,Hardcover,224,2012,2012,,2017/08/18,,,read,,,,1,,,0,,,,,
7823678,"The Ugly Truth (Diary of a Wimpy Kid, #5)",Jeff Kinney,"Kinney, Jeff",,"=""0810984911""","=""9780810984912""",0,4.19,Amulet books,Hardcover,217,2010,2010,,2017/08/18,,,read,,,,1,,,0,,,,,
6578293,"Dog Days (Diary of a Wimpy Kid, #4)",Jeff Kinney,"Kinney, Jeff",,"=""0810983915""","=""9780810983915""",0,4.16,Amulet Books,Paperback,218,2009,2009,,2017/08/18,,,read,,,,1,,,0,,,,,
3293821,"The Last Straw (Diary of a Wimpy Kid, #3)",Jeff Kinney,"Kinney, Jeff",,"=""0810970686""","=""9780810970687""",0,4.14,Amulet Books,Hardcover,218,2009,2009,,2017/08/18,,,read,,,,1,,,0,,,,,
1809465,"Rodrick Rules (Diary of a Wimpy Kid, #2)",Jeff Kinney,"Kinney, Jeff",,"=""0810994739""","=""9780810994737""",0,4.14,Amulet Books,Hardcover,226,2008,2008,,2017/08/18,,,read,,,,1,,,0,,,,,
389627,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Jeff Kinney,"Kinney, Jeff",,"=""0810993139""","=""9780810993136""",0,3.98,Amulet Books,Hardcover,226,2007,2007,,2017/08/18,,,read,,,,1,,,0,,,,,
17331409,Warriors: The Ultimate Guide,Erin Hunter,"Hunter, Erin",Wayne McLoughlin,"=""0062245341""","=""9780062245342""",0,4.51,HarperCollins,ebook,256,2013,2013,,2017/08/18,,,read,,,,1,,,0,,,,,
6966343,"The Heart of a Warrior (Warriors Manga: Ravenpaw's Path, #3)",Erin Hunter,"Hunter, Erin","Dan Jolley, James L. Barry","=""0061688673""","=""9780061688676""",0,4.28,Harper/Tokyopop,Paperback,90,2010,2010,,2017/08/18,,,read,,,,1,,,0,,,,,
6641796,"A Clan in Need (Warriors Manga: Ravenpaw's Path, #2)",Erin Hunter,"Hunter, Erin","Dan Jolley, James L. Barry","=""0061688665""","=""9780061688669""",0,4.25,Harper/Tokyopop,Paperback,92,2010,2010,,2017/08/18,,,read,,,,1,,,0,,,,,
12974717,"Hollyleaf's Story (Warriors Novellas, #1)",Erin Hunter,"Hunter, Erin",,"=""0062125931""","=""9780062125934""",0,4.39,HarperCollins,ebook,144,2012,2012,,2017/08/18,,,read,,,,1,,,0,,,,,
3576176,"Escape From the Forest (Warriors Manga: Tigerstar & Sasha, #2)",Erin Hunter,"Hunter, Erin","Dan Jolley, Don Hudson","=""006154793X""","=""9780061547935""",0,4.11,HarperCollins,Paperback,86,2009,2008,,2017/08/18,,,read,,,,1,,,0,,,,,
5072077,"Return to the Clans (Warriors Manga: Tigerstar & Sasha, #3)",Erin Hunter,"Hunter, Erin","Dan Jolley, Don Hudson","=""0061547948""","=""9780061547942""",0,4.15,HarperCollins,Paperback,86,2009,2009,,2017/08/18,,,read,,,,1,,,0,,,,,
6251471,"Shattered Peace (Warriors Manga: Ravenpaw's Path, #1)",Erin Hunter,"Hunter, Erin","Dan Jolley, James L. Barry","=""0061688657""","=""9780061688652""",0,4.27,Tokyopop/Harper,Paperback,90,2009,2009,,2017/08/18,,,read,,,,1,,,0,,,,,
6966342,Warriors: Battles of the Clans (Warriors Field Guide #4),Erin Hunter,"Hunter, Erin",,"=""0061702307""","=""9780061702303""",0,4.22,HarperCollins,Hardcover,208,2010,2010,,2017/08/18,,,read,,,,1,,,0,,,,,
2762488,"Into the Woods (Warriors Manga: Tigerstar & Sasha, #1)",Erin Hunter,"Hunter, Erin","Dan Jolley, Don Hudson","=""0061547921""","=""9780061547928""",0,4.10,HarperCollins,Paperback,82,2008,2008,,2017/08/18,,,read,,,,1,,,0,,,,,
2194051,"Warrior's Return (Warriors Manga: Graystripe's Trilogy, #3)",Erin Hunter,"Hunter, Erin","Dan Jolley, James L. Barry","=""0061252336""","=""9780061252334""",0,4.20,HarperCollins,Paperback,92,2008,2008,,2017/08/18,,,read,,,,1,,,0,,,,,
13574415,"Yellowfang's Secret (Warriors Super Edition, #5)",Erin Hunter,"Hunter, Erin",James L. Barry,"=""0062082140""","=""9780062082145""",0,4.52,HarperCollins,Hardcover,528,2012,2012,,2017/08/18,,,read,,,,1,,,0,,,,,
2083991,The Rise of Scourge (Warriors Manga),Erin Hunter,"Hunter, Erin","Dan Jolley, Bettina M. Kurkoski","=""0061478679""","=""9780061478673""",0,4.30,HarperCollins,Paperback,82,2008,2008,,2017/08/18,,,read,,,,1,,,0,,,,,
1348468,"Warrior's Refuge (Warriors Manga: Graystripe's Trilogy, #2)",Erin Hunter,"Hunter, Erin","Dan Jolley, James L. Barry","=""006125231X""","=""9780061252310""",0,4.14,TokyoPop,Paperback,92,2008,2007,,2017/08/18,,,read,,,,1,,,0,,,,,
5498077,Code of the Clans (Warriors Field Guide),Erin Hunter,"Hunter, Erin",Wayne McLoughlin,"=""0061660094""","=""9780061660092""",0,4.20,HarperCollins,Hardcover,156,2009,2009,,2017/08/18,,,read,,,,1,,,0,,,,,
710187,"The Lost Warrior (Warriors Manga: Graystripe's Trilogy, #1)",Erin Hunter,"Hunter, Erin","Dan Jolley, James L. Barry","=""0061240206""","=""9780061240201""",0,4.14,HarperCollins,Paperback,96,2007,2007,,2017/08/18,,,read,,,,1,,,0,,,,,
2257948,"Warriors: Cats of the Clans (Warriors: Field Guide, #2)",Erin Hunter,"Hunter, Erin",Wayne McLoughlin,"=""0061458562""","=""9780061458569""",0,4.21,HarperCollins,Hardcover,90,2008,2008,,2017/08/18,,,read,,,,1,,,0,,,,,
9487114,"Crookedstar's Promise (Warriors Super Edition, #4)",Erin Hunter,"Hunter, Erin",,"=""0061980978""","=""9780061980978""",0,4.57,HarperCollins,Hardcover,491,2011,2011,,2017/08/18,,,read,,,,1,,,0,,,,,
326911,Warriors: Secrets of the Clans,Erin Hunter,"Hunter, Erin",,"=""0061239038""","=""9780061239038""",0,4.18,HarperCollins,Hardcover,168,2007,2007,,2017/08/18,,,read,,,,1,,,0,,,,,
6953778,"SkyClan's Destiny (Warriors Super Edition, #3)",Erin Hunter,"Hunter, Erin",Wayne McLoughlin,"=""0061699942""","=""9780061699948""",0,4.32,HarperCollins,Hardcover,462,2010,2010,,2017/08/18,,,read,,,,1,,,0,,,,,
6547563,"Fading Echoes (Warriors: Omen of the Stars, #2)",Erin Hunter,"Hunter, Erin",,"=""0061555126""","=""9780061555121""",0,4.36,HarperCollins,Hardcover,352,2010,2010,,2017/08/18,,,read,,,,1,,,0,,,,,
6249762,"Bluestar's Prophecy (Warriors Super Edition, #2)",Erin Hunter,"Hunter, Erin",Wayne McLoughlin,"=""0061582476""","=""9780061582479""",0,4.55,HarperCollins,Hardcover,516,2009,2009,,2017/08/18,,,read,,,,1,,,0,,,,,
6249757,"The Fourth Apprentice (Warriors: Omen of the Stars, #1)",Erin Hunter,"Hunter, Erin",,"=""0061555096""","=""9780061555091""",0,4.34,HarperCollins,Hardcover,302,2009,2009,,2017/08/18,,,read,,,,1,,,0,,,,,
5269697,"Sunrise (Warriors: Power of Three, #6)",Erin Hunter,"Hunter, Erin",,"=""006089217X""","=""9780060892173""",0,4.37,HarperCollins,Hardcover,318,2009,2009,,2017/08/18,,,read,,,,1,,,0,,,,,
3342493,"Long Shadows (Warriors: Power of Three, #5)",Erin Hunter,"Hunter, Erin",,"=""0060892145""","=""9780060892142""",0,4.32,HarperCollins,Hardcover,316,2008,2008,,2017/08/18,,,read,,,,1,,,0,,,,,
2801577,"Eclipse (Warriors: Power of Three, #4)",Erin Hunter,"Hunter, Erin",,"=""0060892110""","=""9780060892111""",0,4.32,HarperCollins,Hardcover,336,2008,2008,,2017/08/18,,,read,,,,1,,,0,,,,,
2237117,"Outcast (Warriors: Power of Three, #3)",Erin Hunter,"Hunter, Erin",,"=""0060892080""","=""9780060892081""",0,4.26,HarperCollins,Hardcover,352,2008,2008,,2017/08/18,,,read,,,,1,,,0,,,,,
1231511,"Dark River (Warriors: Power of Three, #2)",Erin Hunter,"Hunter, Erin",,"=""0060892056""","=""9780060892050""",0,4.29,HarperCollins,Hardcover,322,2007,2007,,2017/08/18,,,read,,,,1,,,0,,,,,
608906,"Firestar's Quest (Warriors Super Edition, #1)",Erin Hunter,"Hunter, Erin",,"=""0061131644""","=""9780061131646""",0,4.33,HarperCollins,Hardcover,510,2007,2007,,2017/08/18,,,read,,,,1,,,0,,,,,
273512,"Starlight (Warriors: The New Prophecy, #4)",Erin Hunter,"Hunter, Erin",,"=""0060827629""","=""9780060827625""",0,4.30,HarperCollins,Paperback,321,2007,2006,,2017/08/18,,,read,,,,1,,,0,,,,,
252938,"Twilight (Warriors: The New Prophecy, #5)",Erin Hunter,"Hunter, Erin",,"=""0060827645""","=""9780060827649""",0,4.32,HarperCollins,Hardcover,320,2006,2006,,2017/08/18,,,read,,,,1,,,0,,,,,
197457,"The Sight (Warriors: Power of Three, #1)",Erin Hunter,"Hunter, Erin",,"=""0060892013""","=""9780060892012""",0,4.31,HarperCollins,Hardcover,363,2007,2007,,2017/08/18,,,read,,,,1,,,0,,,,,
111021,"Dawn (Warriors: The New Prophecy, #3)",Erin Hunter,"Hunter, Erin",,"=""006074457X""","=""9780060744571""",0,4.33,HarperTrophy,Paperback,335,2006,2005,,2017/08/18,,,read,,,,1,,,0,,,,,
197459,"Sunset (Warriors: The New Prophecy, #6)",Erin Hunter,"Hunter, Erin",,"=""0060827696""","=""9780060827694""",0,4.38,HarperCollins,Hardcover,304,2007,2006,,2017/08/18,,,read,,,,1,,,0,,,,,
296942,"Moonrise (Warriors: The New Prophecy, #2)",Erin Hunter,"Hunter, Erin",,"=""0060744545""","=""9780060744540""",0,4.32,HarperTrophy,Paperback,287,2006,2005,,2017/08/18,,,read,,,,1,,,0,,,,,
273511,"Midnight (Warriors: The New Prophecy, #1)",Erin Hunter,"Hunter, Erin",,"=""0060744510""","=""9780060744519""",0,4.28,HarperTrophy,Paperback,303,2006,2005,,2017/08/18,,,read,,,,1,,,0,,,,,
336245,"A Dangerous Path (Warriors, #5)",Erin Hunter,"Hunter, Erin",,"=""0060525657""","=""9780060525651""",0,4.44,Avon Books,Paperback,313,2005,2004,,2017/08/18,,,read,,,,1,,,0,,,,,
295086,"Rising Storm (Warriors, #4)",Erin Hunter,"Hunter, Erin",,"=""0060525630""","=""9780060525637""",0,4.40,Avon Books,Paperback,315,2005,2004,,2017/08/18,,,read,,,,1,,,0,,,,,
49006,"The Darkest Hour (Warriors, #6)",Erin Hunter,"Hunter, Erin",,"=""0060525851""","=""9780060525859""",0,4.53,Avon Books,Paperback,315,2005,2005,,2017/08/18,,,read,,,,1,,,0,,,,,
831194,"Forest of Secrets (Warriors, #3)",Erin Hunter,"Hunter, Erin",,"=""0060525614""","=""9780060525613""",0,4.42,Avon,Paperback,312,2004,2003,,2017/08/18,,,read,,,,1,,,0,,,,,
275000,"Fire and Ice (Warriors, #2)",Erin Hunter,"Hunter, Erin",,"=""0060525592""","=""9780060525590""",0,4.37,Avon Books,Paperback,317,2004,2003,,2017/08/18,,,read,,,,1,,,0,,,,,
65112,"The End (A Series of Unfortunate Events, #13)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0064410161""","=""9780064410168""",0,4.01,HarperCollins Publishers,Hardcover,324,2006,2006,,2017/08/18,,,read,,,,1,,,0,,,,,
65110,"The Penultimate Peril (A Series of Unfortunate Events, #12)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0064410153""","=""9780064410151""",0,4.06,HarperCollins Publishers,Hardcover,353,2005,2005,,2017/08/18,,,read,,,,1,,,0,,,,,
65118,"The Hostile Hospital (A Series of Unfortunate Events, #8)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""1405206128""","=""9781405206129""",0,3.97,Egmont,Hardcover,272,2003,2001,,2017/08/18,,,read,,,,1,,,0,,,,,
65111,"The Grim Grotto (A Series of Unfortunate Events, #11)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0064410145""","=""9780064410144""",0,4.01,HarperCollins Publishers,Hardcover,323,2004,2004,,2017/08/18,,,read,,,,1,,,0,,,,,
297792,"The Slippery Slope (A Series of Unfortunate Events, #10)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0064410137""","=""9780064410137""",0,4.03,HarperCollins Publishers,Hardcover,337,2003,2003,,2017/08/18,,,read,,,,1,,,0,,,,,
324277,"The Carnivorous Carnival (A Series of Unfortunate Events, #9)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0064410129""","=""9780064410120""",0,3.99,HarperCollins Publishers,Hardcover,286,2002,2002,,2017/08/18,,,read,,,,1,,,0,,,,,
150037,"The Vile Village (A Series of Unfortunate Events, #7)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0060566221""","=""9780060566227""",0,3.96,HarperCollins Publishers ,Hardcover,272,2001,2001,,2017/08/18,,,read,,,,1,,,0,,,,,
172327,"The Ersatz Elevator (A Series of Unfortunate Events, #6)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0060566213""","=""9780060566210""",0,4.03,HarperCollins Publishers ,Hardcover,259,2001,2001,,2017/08/18,,,read,,,,1,,,0,,,,,
65119,"The Miserable Mill (A Series of Unfortunate Events, #4)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0439272637""","=""9780439272636""",0,3.85,"Scholastic, Inc.",Paperback,194,2000,2000,,2017/08/18,,,read,,,,1,,,0,,,,,
